,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
3410,1,0,0,0,3,1,0,0,0,0,0,0,2,0,0,0,1,53.4,1454,1
3411,1,1,1,0,53,1,2,1,0,2,0,0,2,2,0,1,2,101.9,4601,1
3412,1,0,1,1,2,1,0,0,2,2,0,2,0,0,2,0,3,59.5,549,0
3413,0,0,1,1,29,1,0,1,0,0,0,0,2,2,0,1,1,87.8,2269,0
3414,0,0,0,0,47,0,1,0,2,0,2,2,0,0,2,0,3,41.9,1450,0
3415,0,0,1,1,68,1,2,1,0,0,0,0,2,0,1,1,2,83.0,4696,1
3416,1,0,0,1,12,1,0,0,2,0,0,0,2,2,0,1,3,69.85,6163,0
3417,0,0,1,1,8,1,0,0,0,2,0,2,0,0,0,0,0,56.3,3424,0
3418,1,0,1,0,54,1,2,1,2,2,2,0,2,2,0,0,2,109.55,4994,0
3419,1,0,1,1,69,1,0,1,0,2,0,2,2,0,2,1,3,92.15,5202,0
3420,0,0,0,0,26,1,2,0,2,2,0,0,2,0,0,1,0,69.5,1348,0
3421,0,0,1,0,72,1,2,1,2,2,2,2,0,0,2,1,0,97.0,5574,0
3422,0,0,0,0,70,0,1,0,2,0,2,2,2,2,2,1,0,58.35,3598,0
3423,1,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,3,50.6,4231,1
3424,1,0,0,0,10,1,0,1,0,0,0,0,2,2,0,1,2,89.5,6246,1
3425,0,0,1,1,28,1,0,1,0,0,0,0,0,0,1,1,0,70.4,1598,0
3426,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.8,5452,1
3427,0,0,1,0,21,1,2,1,0,0,0,0,2,2,0,1,2,94.3,1549,0
3428,1,1,1,0,51,1,2,1,2,0,2,0,2,0,0,1,0,93.8,4025,1
3429,0,0,1,1,53,1,0,2,1,1,1,1,1,1,1,0,0,19.55,16,0
3430,1,0,0,1,53,1,0,1,2,2,2,0,0,2,1,0,2,95.95,4266,0
3431,1,0,1,0,24,1,2,1,0,0,2,0,2,2,0,1,2,101.05,2031,1
3432,0,0,1,0,70,1,2,0,2,2,2,2,2,2,2,1,1,94.8,5415,0
3433,1,0,0,0,61,1,2,1,2,2,2,0,2,2,1,1,2,107.75,5220,0
3434,0,0,0,0,11,1,0,0,2,0,0,2,0,0,1,1,3,54.6,5031,0
3435,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,1,71.3,1021,0
3436,1,0,0,0,25,1,0,2,1,1,1,1,1,1,1,1,0,19.5,4335,0
3437,0,0,0,0,41,1,2,0,0,2,0,0,0,0,1,1,1,56.3,2000,0
3438,1,0,1,0,18,1,2,1,0,0,0,0,2,2,0,1,2,94.7,1183,1
3439,1,1,1,0,72,1,2,1,0,2,2,0,2,2,2,1,0,104.15,5862,1
3440,0,0,1,1,71,1,2,0,2,2,2,2,2,2,2,1,1,90.55,5061,0
3441,0,0,1,1,34,1,0,0,2,2,2,0,0,0,1,1,3,60.8,1674,0
3442,1,0,0,0,29,1,0,1,0,0,2,2,2,2,0,1,1,98.8,2434,0
3443,1,1,1,0,40,1,0,1,2,2,2,2,2,0,1,1,1,98.15,3509,0
3444,1,0,1,0,36,0,1,0,2,0,2,0,0,0,1,0,3,35.35,580,0
3445,0,0,1,0,46,1,2,1,0,2,0,2,2,2,1,1,2,103.15,3901,0
3446,0,0,0,0,58,1,2,1,2,2,2,0,2,2,1,1,2,107.75,5118,0
3447,1,0,0,0,39,1,2,1,0,2,0,0,0,0,1,0,1,81.4,2798,0
3448,1,0,1,1,4,1,0,0,0,0,0,2,0,2,0,0,1,61.45,1931,1
3449,0,0,1,1,52,1,2,1,0,2,2,0,2,0,1,1,1,95.7,4209,0
3450,1,1,1,0,70,1,2,1,0,2,2,0,2,2,1,1,2,104.8,5673,0
3451,1,1,1,0,65,1,0,1,0,0,0,0,0,0,1,1,0,70.95,3883,0
3452,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,44.95,3750,0
3453,0,0,1,0,70,1,2,1,0,0,2,0,2,2,1,1,2,97.65,5490,0
3454,0,1,1,1,29,0,1,0,0,2,2,0,0,0,0,1,3,35.65,55,0
3455,1,0,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,90.55,6324,1
3456,0,0,0,0,67,1,2,0,2,0,2,2,2,2,2,1,3,85.25,4716,0
3457,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.5,1484,0
3458,0,0,0,0,26,1,0,1,0,0,0,0,2,2,0,1,0,88.8,1910,1
3459,0,0,1,1,30,1,2,2,1,1,1,1,1,1,2,1,3,25.1,5958,0
3460,0,0,1,0,48,1,0,1,0,0,2,2,2,2,0,1,1,100.05,4082,0
3461,0,0,1,1,55,1,0,0,2,2,0,0,0,0,0,0,2,55.7,2724,0
3462,1,0,0,0,7,1,2,1,0,0,0,0,0,2,0,1,3,85.2,4929,1
3463,1,0,0,0,37,1,2,1,2,0,0,0,2,0,0,1,2,91.15,2924,0
3464,0,0,1,0,31,1,0,1,0,2,0,0,0,2,0,1,0,83.85,2327,0
3465,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,2,45.9,1595,0
3466,1,0,1,1,72,1,2,2,1,1,1,1,1,1,2,1,1,25.1,1332,0
3467,1,1,0,0,5,1,0,1,0,0,0,0,2,2,0,1,2,91.4,3806,1
3468,1,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,3,19.7,1488,0
3469,0,1,0,0,15,1,0,1,0,0,0,0,2,2,0,1,2,91.5,733,0
3470,1,0,1,1,8,1,0,0,2,0,0,0,0,0,0,1,1,51.3,3502,0
3471,0,0,0,0,35,1,0,2,1,1,1,1,1,1,1,0,3,21.1,5731,0
3472,0,1,0,0,56,1,2,1,0,2,2,0,2,2,0,0,2,104.75,4811,0
3473,1,0,1,0,42,1,2,1,0,0,2,2,2,2,0,1,0,106.15,3839,1
3474,1,1,1,1,65,1,2,1,2,2,0,0,0,0,0,1,2,85.75,4699,0
3475,0,0,1,1,2,1,0,2,1,1,1,1,1,1,1,0,3,20.3,2699,0
3476,1,1,1,0,65,1,2,1,2,0,0,0,2,2,1,1,2,100.75,5301,0
3477,0,0,0,0,18,1,2,1,0,0,0,0,0,0,0,1,2,74.15,629,0
3478,0,0,0,0,23,1,2,0,2,0,2,0,2,2,1,1,2,78.55,1405,0
3479,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,3,45.3,1568,1
3480,1,0,1,0,70,1,0,2,1,1,1,1,1,1,2,0,1,19.85,802,0
3481,0,0,0,0,4,1,2,0,0,0,0,0,0,0,0,0,2,50.7,1760,0
3482,1,0,0,0,19,1,0,0,0,0,0,0,0,0,0,1,0,45.0,6256,0
3483,0,0,0,0,18,1,0,1,0,2,2,0,0,0,0,0,2,77.8,648,0
3484,0,1,1,0,38,1,0,1,2,0,0,0,0,2,0,1,2,83.45,2736,0
3485,1,0,0,0,2,1,2,1,0,0,0,0,0,0,0,1,1,73.25,568,1
3486,1,0,0,0,47,1,2,1,2,2,0,0,2,0,1,0,0,94.8,3863,0
3487,0,0,1,1,52,1,0,2,1,1,1,1,1,1,2,0,0,20.1,151,0
3488,1,0,0,0,9,1,2,0,0,0,0,0,0,2,0,0,3,59.9,4503,0
3489,0,0,1,0,26,1,2,0,2,2,2,2,2,2,1,1,1,90.1,1949,0
3490,1,0,1,1,8,1,0,0,0,0,2,0,0,0,0,1,2,51.05,3544,1
3491,1,0,1,0,44,1,0,0,0,2,2,2,2,0,1,1,2,70.95,2829,0
3492,0,0,0,0,3,0,1,0,0,2,0,0,0,0,0,0,3,29.2,6501,0
3493,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,46.6,6268,0
3494,0,0,1,1,9,1,2,1,0,0,0,0,2,0,0,1,0,85.35,5793,1
3495,1,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,75.35,5770,1
3496,1,0,0,0,25,1,0,1,2,0,0,0,0,0,0,0,0,74.3,1555,0
3497,0,1,1,0,2,1,0,1,0,0,0,0,0,0,0,1,2,69.3,957,0
3498,1,0,0,0,43,1,0,1,2,0,0,0,0,0,0,1,2,75.2,2778,1
3499,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.9,1624,1
3500,0,0,1,0,58,1,2,1,0,2,2,0,0,2,1,1,2,94.3,4645,0
3501,0,0,1,1,59,1,2,0,2,0,2,2,2,0,2,1,3,76.45,3843,0
3502,1,0,0,0,44,0,1,0,2,0,2,0,2,2,1,1,2,54.0,2093,0
3503,1,0,0,0,66,1,2,1,0,2,0,2,2,2,1,1,2,104.25,5418,0
3504,1,0,1,1,68,1,0,2,1,1,1,1,1,1,2,0,0,19.95,681,0
3505,1,0,0,0,9,0,1,0,0,0,0,0,0,0,0,1,2,24.95,1496,0
3506,1,0,0,0,19,1,2,1,2,0,2,0,0,0,0,1,2,84.75,1131,0
3507,1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,0,3,19.75,5909,0
3508,0,0,0,0,70,1,2,1,2,2,2,2,2,2,2,1,0,113.65,5990,0
3509,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,44.9,3749,0
3510,0,0,0,0,8,1,2,1,0,0,0,0,0,0,0,1,2,75.25,4754,0
3511,1,0,0,0,53,1,2,2,1,1,1,1,1,1,2,0,3,24.6,512,0
3512,1,1,0,0,51,1,2,2,1,1,1,1,1,1,1,0,0,25.0,475,0
3513,1,0,1,1,11,1,0,2,1,1,1,1,1,1,0,0,0,20.95,2323,0
3514,1,0,1,1,60,1,2,1,2,0,2,2,2,2,2,1,2,110.6,5255,0
3515,1,0,0,0,17,1,0,0,2,2,0,0,0,0,0,1,1,55.5,6406,0
3516,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,2,43.3,419,1
3517,1,0,1,0,70,1,0,1,2,2,2,2,2,2,1,1,0,109.5,5789,1
3518,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.45,1483,0
3519,1,1,0,0,43,1,2,1,0,0,0,0,2,0,0,1,2,84.85,3148,0
3520,0,0,1,0,16,1,0,2,1,1,1,1,1,1,0,0,3,19.6,2728,0
3521,0,0,1,1,57,1,0,0,2,2,0,0,0,0,1,0,2,53.45,2654,0
3522,1,0,1,1,37,1,0,2,1,1,1,1,1,1,1,0,1,19.8,5356,0
3523,0,0,1,0,72,1,2,1,2,2,2,2,2,2,2,0,1,112.1,5998,0
3524,0,1,0,0,11,1,2,1,0,0,0,0,0,2,0,1,1,84.8,6337,1
3525,0,1,1,0,50,1,2,1,0,2,2,0,2,0,0,1,2,95.05,4128,1
3526,1,1,0,0,5,1,0,0,0,0,2,0,0,0,0,0,2,50.35,2007,1
3527,1,0,1,0,1,1,2,1,0,0,0,0,0,0,0,1,0,74.6,5722,1
3528,1,0,0,0,16,1,0,2,1,1,1,1,1,1,0,1,3,19.7,2965,1
3529,1,1,1,0,2,1,0,1,0,0,2,0,0,0,0,1,2,74.2,729,0
3530,0,0,0,0,17,1,2,0,0,0,2,2,2,0,0,1,3,69.0,205,0
3531,0,0,0,0,16,1,0,2,1,1,1,1,1,1,1,0,1,19.35,2547,0
3532,0,0,0,0,15,1,0,0,0,0,2,0,0,2,0,1,2,59.45,6309,1
3533,0,0,0,0,10,1,0,2,1,1,1,1,1,1,1,1,3,19.8,1584,0
3534,0,0,0,1,46,1,0,1,2,2,0,2,2,2,1,1,0,105.2,4075,1
3535,1,0,1,1,64,1,2,1,0,2,2,2,2,2,2,1,1,109.2,5342,0
3536,0,0,0,0,1,1,2,1,0,2,0,0,0,0,0,1,3,79.15,5963,0
3537,1,0,1,1,25,1,0,0,0,2,2,0,0,0,1,0,3,53.65,644,0
3538,1,0,1,1,71,1,0,1,2,2,2,2,2,0,2,0,1,100.2,5627,0
3539,1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,1,3,45.15,3721,1
3540,0,0,1,1,72,1,0,1,2,2,2,2,2,2,2,1,0,108.65,5883,0
3541,0,0,1,0,49,0,1,0,2,0,0,0,2,0,0,0,0,40.65,1697,0
3542,1,0,1,1,29,0,1,0,2,2,2,2,0,2,1,1,1,55.35,1107,0
3543,1,0,1,0,72,1,2,1,2,2,2,2,0,2,2,0,0,105.6,5816,0
3544,1,0,1,0,31,1,2,1,0,2,2,0,2,0,0,0,2,93.8,2617,1
3545,0,0,0,0,50,1,2,1,0,0,0,0,2,2,0,1,2,95.7,3998,0
3546,1,0,1,0,71,1,2,0,2,0,2,2,2,2,2,0,2,83.2,4998,0
3547,1,1,1,0,70,1,2,0,2,2,2,2,2,2,2,0,1,90.05,5119,0
3548,1,0,0,0,71,1,2,1,2,0,0,2,0,2,1,0,1,97.65,5305,0
3549,1,0,1,1,61,1,0,0,2,2,2,2,0,0,2,1,0,68.05,3554,0
3550,1,0,0,0,32,1,0,1,0,0,0,2,2,2,0,1,2,96.2,2767,1
3551,0,0,0,1,1,1,0,1,0,0,0,0,0,2,0,1,2,79.6,5970,1
3552,1,0,0,0,68,1,2,1,2,2,2,0,0,2,2,1,0,102.1,5601,0
3553,1,0,0,0,62,1,2,2,1,1,1,1,1,1,2,0,0,23.4,793,0
3554,0,0,0,1,7,1,0,1,0,0,0,0,0,0,0,1,2,71.05,3995,0
3555,1,0,0,0,20,1,2,1,0,0,0,0,2,0,0,1,2,85.25,1244,1
3556,1,0,1,1,6,1,0,2,1,1,1,1,1,1,1,0,3,19.45,250,0
3557,0,1,0,0,33,0,1,0,2,2,2,0,2,2,0,1,0,59.45,1458,0
3558,1,0,1,1,28,1,2,1,0,0,0,0,2,2,1,0,0,92.2,2223,0
3559,1,0,0,0,27,1,0,2,1,1,1,1,1,1,2,0,1,19.85,3981,0
3560,1,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,3,43.9,2408,0
3561,1,0,0,0,26,1,2,1,0,0,0,2,0,0,0,1,2,80.5,1717,1
3562,1,1,0,0,5,1,2,1,0,2,0,0,0,2,0,1,2,89.8,4251,1
3563,1,1,0,0,30,1,2,1,2,0,0,0,0,2,0,1,1,90.5,2244,0
3564,1,0,0,0,63,1,2,1,0,2,0,0,0,2,1,0,1,90.45,4801,0
3565,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,1,2,50.75,4234,1
3566,0,0,0,1,53,1,2,0,0,2,2,2,2,2,1,1,2,84.6,3775,0
3567,0,0,1,1,14,1,0,1,0,2,0,2,0,2,0,1,1,89.65,380,1
3568,0,0,0,0,21,1,0,1,0,2,0,2,2,2,0,1,0,99.15,1558,0
3569,1,0,0,0,17,1,0,2,1,1,1,1,1,1,1,0,3,19.95,2700,0
3570,1,0,1,1,16,1,0,2,1,1,1,1,1,1,2,0,3,20.5,2508,0
3571,0,0,0,0,35,1,0,0,0,0,2,0,0,2,0,1,2,62.1,1727,0
3572,0,1,0,0,32,1,0,1,0,0,0,0,0,2,0,1,2,79.5,2319,0
3573,0,0,1,1,28,1,0,2,1,1,1,1,1,1,0,1,0,19.55,4509,0
3574,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.35,1613,0
3575,1,0,0,0,59,0,1,0,0,0,0,2,2,2,0,1,2,51.7,2602,0
3576,0,0,1,1,72,1,2,2,1,1,1,1,1,1,1,1,0,23.3,1094,0
3577,1,0,0,0,36,1,0,0,0,2,0,2,0,2,1,1,3,65.4,2145,1
3578,0,0,0,0,40,1,0,0,2,2,0,0,2,0,0,0,3,65.1,2237,0
3579,1,0,1,1,40,1,2,1,0,0,2,0,0,0,0,1,2,81.2,2859,0
3580,0,0,0,1,9,1,0,0,0,0,2,2,2,2,0,1,3,72.9,5211,1
3581,1,0,1,1,63,1,0,0,2,2,2,2,2,0,2,0,1,74.5,3957,0
3582,0,0,0,0,3,1,0,1,0,0,0,0,2,0,0,1,2,80.5,1955,0
3583,1,0,1,1,40,0,1,0,0,2,2,2,2,2,1,0,3,60.3,2099,0
3584,1,0,1,0,8,1,0,1,2,0,0,0,0,0,0,1,3,75.0,5250,0
3585,1,1,1,0,34,1,0,1,2,0,0,2,2,0,1,0,3,90.15,2718,0
3586,1,0,0,0,5,0,1,0,2,0,2,2,0,0,0,0,3,40.0,1862,1
3587,1,1,0,0,9,1,2,1,0,2,0,0,2,2,0,1,1,99.45,6365,1
3588,1,0,1,0,9,1,2,0,0,2,2,0,0,2,0,1,1,69.05,5226,0
3589,1,0,1,1,31,1,2,0,0,0,0,0,0,2,0,0,0,59.7,1379,0
3590,0,0,1,0,50,1,0,2,1,1,1,1,1,1,1,1,0,19.85,6429,0
3591,0,0,0,0,2,1,0,1,2,2,0,2,0,0,0,1,2,86.25,1360,1
3592,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,45.65,3821,1
3593,1,0,0,0,8,1,0,1,0,0,0,0,0,0,0,1,3,70.1,4576,1
3594,0,0,0,0,9,0,1,0,0,2,0,0,0,2,0,0,2,40.75,3108,0
3595,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,70.2,286,1
3596,0,0,0,0,3,1,0,0,2,2,0,0,0,0,0,0,2,55.35,1126,1
3597,1,0,1,0,25,1,0,1,0,0,0,2,2,2,0,1,1,95.7,1972,0
3598,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,46.3,3906,0
3599,0,0,1,1,45,1,2,0,2,2,2,2,2,0,0,0,3,81.3,3067,0
3600,1,1,1,1,51,1,2,1,0,2,2,0,0,0,0,1,2,84.2,3542,1
3601,0,0,1,1,55,1,0,2,1,1,1,1,1,1,0,0,1,20.0,169,0
3602,0,0,0,0,38,1,2,0,2,2,2,0,0,0,0,1,0,66.15,2180,0
3603,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,45.85,6055,1
3604,1,0,1,1,38,1,0,2,1,1,1,1,1,1,0,0,2,19.6,5609,0
3605,1,0,0,0,34,1,0,0,0,2,0,0,0,0,0,1,2,49.8,1243,0
3606,0,0,1,0,70,1,2,1,0,0,2,0,2,2,1,1,2,101.75,5552,0
3607,0,0,0,0,13,1,0,0,2,0,0,2,0,0,1,0,3,55.15,5737,0
3608,1,0,0,0,39,1,2,1,0,0,0,0,0,0,0,0,2,75.25,2614,1
3609,0,0,0,0,61,1,2,1,0,2,2,0,2,2,1,1,2,103.95,5170,0
3610,0,0,0,0,12,1,2,1,0,0,2,0,2,2,0,1,0,100.15,307,1
3611,1,0,0,0,41,1,0,1,0,2,0,2,2,2,2,1,1,99.65,3605,0
3612,1,0,0,0,21,1,2,1,0,0,0,0,0,0,0,1,2,73.7,999,0
3613,1,1,0,0,55,0,1,0,0,0,2,0,2,2,1,1,0,50.05,2383,0
3614,1,0,1,0,69,0,1,0,2,0,2,2,2,2,2,0,0,60.25,3466,0
3615,1,1,1,1,26,1,2,1,0,2,2,0,2,2,0,0,2,105.75,2354,1
3616,0,1,1,0,69,1,0,1,2,2,0,0,0,2,1,0,1,87.3,4950,0
3617,0,1,1,0,18,0,1,0,0,0,2,0,2,2,0,1,2,48.35,6064,1
3618,1,0,1,1,47,1,2,0,0,2,0,0,0,0,0,0,2,54.25,2192,0
3619,0,0,1,1,72,1,0,0,2,2,2,2,2,2,2,0,0,85.3,5001,0
3620,1,1,1,0,33,0,1,0,0,2,2,2,2,0,0,1,2,50.0,1272,0
3621,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,1,3,24.4,3114,1
3622,0,0,1,1,72,1,2,0,2,2,2,2,2,2,2,0,1,90.95,5290,0
3623,1,1,1,0,37,1,0,1,0,0,0,0,0,0,0,1,0,72.25,2231,0
3624,0,1,1,1,62,1,2,1,0,2,2,0,0,2,0,1,1,96.1,4928,0
3625,0,0,1,0,71,1,0,2,1,1,1,1,1,1,2,0,1,19.85,685,0
3626,1,0,0,1,23,1,0,0,0,2,0,2,0,0,0,1,0,55.3,517,0
3627,0,0,0,0,16,1,0,2,1,1,1,1,1,1,1,0,3,20.1,2555,0
3628,1,0,0,0,9,1,0,0,2,0,2,2,2,0,0,1,3,69.5,5224,0
3629,1,0,1,1,17,1,2,2,1,1,1,1,1,1,2,1,3,25.15,3515,0
3630,0,0,0,0,4,1,0,2,1,1,1,1,1,1,0,0,0,20.95,6211,1
3631,0,1,1,0,1,1,0,0,2,0,0,0,0,0,0,1,2,49.55,4141,1
3632,0,0,1,0,24,1,2,1,0,0,2,0,0,0,0,1,3,79.65,1525,0
3633,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,71.25,5568,0
3634,1,1,0,0,72,1,2,1,2,2,2,2,2,2,2,0,0,113.8,5932,0
3635,0,0,1,0,72,1,2,2,1,1,1,1,1,1,2,0,2,24.55,1271,0
3636,0,0,0,1,11,1,0,2,1,1,1,1,1,1,0,0,1,19.7,1774,0
3637,1,0,0,0,9,1,0,2,1,1,1,1,1,1,0,0,3,20.25,1308,1
3638,0,1,1,0,2,1,0,0,0,2,0,0,0,0,0,0,1,50.15,285,1
3639,0,1,1,0,60,1,2,1,0,0,2,0,2,2,1,1,1,100.5,4932,0
3640,1,1,1,0,29,1,2,1,0,2,2,0,0,2,0,1,2,95.9,2384,1
3641,0,0,0,0,49,1,0,0,0,0,2,2,2,2,2,1,0,74.45,3206,0
3642,0,1,0,0,30,1,2,1,0,2,2,0,2,2,0,1,2,104.1,2711,0
3643,0,0,1,0,53,1,0,2,1,1,1,1,1,1,1,0,1,19.05,6514,0
3644,1,0,0,1,39,1,2,2,1,1,1,1,1,1,2,0,3,25.0,10,0
3645,0,0,0,0,9,1,0,2,1,1,1,1,1,1,0,0,3,19.05,1020,0
3646,1,0,0,0,39,1,0,1,0,0,2,2,0,0,1,0,2,81.9,2801,0
3647,1,1,0,0,8,1,0,1,0,0,0,0,0,0,0,1,2,69.7,4722,0
3648,0,0,1,1,51,1,2,1,0,0,2,0,0,2,1,1,2,90.15,3882,0
3649,1,0,1,1,71,1,2,2,1,1,1,1,1,1,2,0,1,25.35,1408,0
3650,1,1,0,0,71,1,2,2,1,1,1,1,1,1,2,1,3,24.65,1292,0
3651,0,1,1,0,70,1,0,2,1,1,1,1,1,1,2,1,1,19.55,855,0
3652,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,25.25,2152,1
3653,1,0,1,0,38,0,1,0,2,2,0,2,2,2,2,1,0,60.0,1814,0
3654,0,0,1,0,28,1,0,1,0,2,2,0,0,2,0,0,1,89.9,2081,0
3655,0,0,1,0,32,1,0,2,1,1,1,1,1,1,0,0,0,19.4,5163,0
3656,1,1,1,0,49,1,0,0,0,2,0,0,0,0,2,0,3,49.8,2034,0
3657,0,0,1,1,37,1,2,2,1,1,1,1,1,1,2,1,0,24.1,6244,0
3658,0,0,0,0,10,1,0,0,0,0,2,2,0,0,0,0,2,54.25,4803,0
3659,1,0,1,0,67,1,2,1,2,2,2,0,2,2,1,0,1,109.9,5686,0
3660,1,0,0,0,7,0,1,0,0,0,2,2,0,0,1,1,1,35.5,2135,0
3661,0,0,0,0,51,1,0,1,0,0,0,0,2,2,1,0,1,87.55,3797,0
3662,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,2,45.15,3558,1
3663,0,0,0,0,9,1,0,1,0,0,0,0,2,2,0,1,3,88.4,5950,0
3664,1,0,0,0,4,1,0,0,0,0,0,2,0,0,0,1,3,50.8,1652,0
3665,1,0,1,0,71,1,2,1,2,2,2,0,2,0,2,1,2,99.0,5497,0
3666,0,0,1,1,50,1,2,1,0,0,0,0,2,0,0,1,0,84.4,3508,1
3667,0,1,1,1,24,1,0,1,0,0,2,0,2,2,2,1,2,96.55,1900,0
3668,1,0,1,0,22,1,0,0,2,0,0,0,2,0,1,1,0,59.75,675,0
3669,1,0,0,0,44,1,2,1,2,2,2,0,2,2,0,1,2,111.5,4165,0
3670,0,0,1,1,33,1,2,2,1,1,1,1,1,1,0,0,0,24.25,6166,0
3671,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,75.1,5768,1
3672,0,0,1,0,54,1,2,0,0,0,0,0,2,2,1,1,1,70.15,3203,1
3673,1,0,0,0,42,1,2,1,0,2,0,0,2,2,0,1,2,101.75,3639,1
3674,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.8,3824,1
3675,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.5,1616,0
3676,1,0,0,0,30,1,0,0,2,2,0,2,2,0,1,0,2,70.4,1676,0
3677,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,3,30.55,2594,0
3678,1,0,1,1,16,1,2,0,2,2,0,2,2,2,0,0,2,84.9,726,0
3679,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.1,1608,1
3680,1,0,1,0,9,0,1,0,0,0,0,2,2,0,0,0,3,40.65,2852,1
3681,1,1,1,0,46,1,2,1,0,0,2,0,2,2,0,1,2,101.0,3961,1
3682,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.1,5440,1
3683,1,0,1,0,71,1,0,0,2,0,0,2,0,0,2,0,0,54.5,3244,0
3684,1,0,0,0,43,1,2,1,0,0,0,0,0,0,0,1,1,75.35,2745,0
3685,1,0,1,0,50,0,1,0,2,0,0,2,2,0,1,1,0,44.45,1804,0
3686,0,0,0,0,13,1,2,1,0,0,0,0,0,0,0,1,3,75.0,6528,1
3687,1,0,1,1,19,1,0,1,0,2,0,2,2,2,1,0,0,100.0,1465,1
3688,0,0,0,0,41,1,2,1,0,0,2,0,2,2,0,0,0,98.05,3408,0
3689,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,71.15,5566,1
3690,0,0,0,0,24,0,1,0,0,2,2,0,2,2,0,1,1,54.15,441,1
3691,0,0,1,0,40,1,2,0,0,2,0,0,2,0,1,0,0,63.9,2283,0
3692,0,0,1,1,3,1,2,0,0,2,2,0,2,0,0,1,0,69.15,1986,0
3693,0,0,0,0,37,1,2,0,2,0,0,0,2,0,1,0,0,64.65,1982,0
3694,0,0,1,1,67,1,2,1,2,0,2,2,2,2,2,1,1,108.75,5603,1
3695,0,0,1,1,32,1,2,1,0,2,0,0,2,2,0,1,2,98.85,2681,0
3696,0,0,1,0,6,1,0,0,0,0,0,2,0,0,0,1,2,49.15,2351,1
3697,0,0,1,1,32,1,2,1,2,0,0,0,2,0,0,0,2,89.6,2509,0
3698,0,0,0,0,59,1,2,1,0,2,2,0,0,0,0,1,2,83.25,4193,0
3699,0,0,1,0,30,1,0,0,0,2,2,2,0,2,1,0,0,70.25,1820,0
3700,1,0,0,1,20,1,0,2,1,1,1,1,1,1,0,1,2,19.4,3218,1
3701,0,0,1,1,27,1,2,2,1,1,1,1,1,1,2,0,2,24.5,5830,0
3702,0,1,0,0,20,1,2,1,2,0,0,0,0,0,0,1,2,79.15,943,1
3703,1,0,0,1,9,1,0,2,1,1,1,1,1,1,1,0,3,20.1,1496,0
3704,0,0,1,1,68,1,2,0,2,2,2,0,2,0,1,1,1,73.0,4336,0
3705,0,0,1,1,69,1,2,0,2,0,0,2,0,0,2,0,1,61.4,3469,0
3706,1,0,0,0,26,1,2,1,0,0,2,2,0,0,0,1,3,84.3,1921,0
3707,1,0,1,1,69,1,0,2,1,1,1,1,1,1,2,0,0,19.9,646,0
3708,1,0,0,0,11,1,0,2,1,1,1,1,1,1,2,0,3,20.4,1946,0
3709,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,3,50.75,4234,0
3710,1,0,1,1,10,1,0,2,1,1,1,1,1,1,1,0,3,20.45,2065,0
3711,0,0,1,1,55,1,2,0,2,2,0,2,0,2,1,1,0,75.75,3634,0
